"cond" "sub" "item" "lag" "resp"
0 10 94 0 5
0 7 94 0 3
0 13 94 0 0
0 4 94 0 2
0 8 94 0 3
1 81 94 231.728195860763 4
1 88 94 -83.2718041392367 1
0 68 94 0 1
0 91 94 0 1
0 65 94 0 1
0 42 94 0 4
1 31 94 -298.271804139237 4
1 32 94 -150.271804139237 3
0 18 94 0 1
1 60 94 -72.2718041392367 5
0 71 94 0 1
1 37 94 50.7281958607633 1
1 0 94 1.72819586076332 2
1 16 94 171.728195860763 1
0 51 94 0 2
1 47 94 89.7281958607633 1
0 79 94 0 1
0 50 94 0 1
0 82 94 0 0
0 96 94 0 1
0 9 94 0 5
1 52 94 103.728195860763 2
0 15 94 0 4
1 66 94 -254.271804139237 5
1 73 94 -160.271804139237 5
0 39 94 0 1
0 92 94 0 3
0 5 94 0 1
0 74 94 0 0
1 93 94 342.728195860763 4
1 20 94 -165.271804139237 5
1 90 94 239.728195860763 4
0 78 94 0 2
1 64 94 -120.271804139237 3
1 12 94 269.728195860763 1
0 36 94 0 1
1 61 94 123.728195860763 1
1 35 94 -84.2718041392367 2
0 3 94 0 2
0 23 94 0 0
0 19 94 0 1
1 58 94 82.7281958607633 2
0 56 94 0 0
0 84 94 0 1
1 45 94 -253.271804139237 4
0 21 94 0 2
0 40 94 0 0
1 46 94 13.7281958607633 2
0 69 94 0 1
1 62 94 295.728195860763 3
1 32 95 -304.271804139237 1
0 11 95 0 1
1 95 95 45.7281958607633 0
0 31 95 0 4
1 27 95 219.728195860763 4
0 94 95 0 5
0 55 95 0 2
1 18 95 -287.271804139237 5
1 51 95 42.7281958607633 5
1 15 95 142.728195860763 3
1 84 95 -76.2718041392367 4
1 47 95 176.728195860763 2
1 86 95 261.728195860763 5
0 50 95 0 2
1 20 95 57.7281958607633 5
1 88 95 -202.271804139237 1
1 41 95 309.728195860763 1
1 35 95 36.7281958607633 3
1 19 95 -140.271804139237 2
1 59 95 -236.271804139237 2
0 61 95 0 4
0 49 95 0 0
1 52 95 233.728195860763 3
1 78 95 -225.271804139237 4
1 5 95 6.72819586076332 2
0 25 95 0 2
0 67 95 0 0
0 69 95 0 0
1 93 95 -186.271804139237 5
1 66 95 -29.2718041392367 5
0 48 95 0 3
1 76 95 -14.2718041392367 4
1 29 95 -49.2718041392367 1
0 14 95 0 4
1 96 95 -288.271804139237 2
0 28 95 0 4
1 12 95 -13.2718041392367 5
1 57 95 -229.271804139237 4
0 79 95 0 3
0 89 95 0 2
0 70 95 0 1
0 74 95 0 0
0 85 95 0 3
0 54 95 0 1
1 92 95 -185.271804139237 3
1 82 95 -179.271804139237 5
1 7 95 73.7281958607633 4
0 3 95 0 2
0 71 95 0 5
1 8 95 254.728195860763 4
0 39 95 0 1
1 80 95 46.7281958607633 3
0 1 95 0 5
0 21 95 0 0
0 56 95 0 1
1 45 95 -79.2718041392367 4
1 43 95 -97.2718041392367 4
0 91 95 0 1
1 37 95 191.728195860763 4
0 13 95 0 0
0 16 95 0 1
0 60 95 0 2
1 30 95 -111.271804139237 5
0 81 95 0 2
0 6 95 0 3
0 17 95 0 1
1 63 95 -20.2718041392367 2
1 90 95 -180.271804139237 4
1 77 95 34.7281958607633 4
0 36 95 0 5
0 75 95 0 4
0 2 95 0 1
1 38 95 93.7281958607633 2
0 34 95 0 1
1 23 95 -197.271804139237 5
0 26 95 0 2
1 9 95 -97.2718041392367 4
0 24 95 0 3
0 64 95 0 4
0 42 95 0 4
0 73 95 0 2
1 87 95 211.728195860763 2
1 72 95 -256.271804139237 2
0 4 95 0 2
0 58 95 0 2
0 40 95 0 5
1 62 95 95.7281958607633 3
0 33 95 0 1
1 65 95 -9.27180413923668 2
0 68 95 0 0
0 44 95 0 4
1 46 95 -32.2718041392367 3
1 83 95 100.728195860763 3
0 10 95 0 5
0 53 95 0 1
0 22 95 0 3
1 0 95 106.728195860763 5
0 24 96 0 3
0 7 96 0 3
0 29 96 0 2
1 10 96 -118.271804139237 4
0 85 96 0 2
0 26 96 0 2
1 20 96 65.7281958607633 2
1 66 96 29.7281958607633 5
1 2 96 161.728195860763 5
1 31 96 -158.271804139237 5
0 92 96 0 3
1 25 96 110.728195860763 2
1 30 96 151.728195860763 3
1 1 96 161.728195860763 5
1 56 96 70.7281958607633 0
1 50 96 -53.2718041392367 2
1 47 96 -75.2718041392367 4
0 51 96 0 4
1 75 96 195.728195860763 2
1 60 96 -65.2718041392367 5
1 32 96 5.72819586076332 2
1 33 96 -72.2718041392367 3
1 39 96 115.728195860763 3
1 72 96 12.7281958607633 1
0 19 96 0 2
0 8 96 0 2
1 93 96 205.728195860763 0
0 35 96 0 3
1 44 96 131.728195860763 4
1 37 96 25.7281958607633 4
1 27 96 21.7281958607633 1
1 90 96 38.7281958607633 4
0 61 96 0 1
0 6 96 0 2
1 91 96 145.728195860763 2
0 88 96 0 3
1 34 96 -38.2718041392367 4
0 43 96 0 2
1 80 96 165.728195860763 3
0 96 96 0 2
0 71 96 0 4
1 84 96 174.728195860763 1
1 70 96 -174.271804139237 5
0 63 96 0 4
0 95 96 0 5
1 15 96 -141.271804139237 5
0 16 96 0 1
0 76 96 0 5
1 3 96 43.7281958607633 3
1 38 96 -117.271804139237 4
1 86 96 -196.271804139237 5
1 77 96 215.728195860763 1
0 42 96 0 5
1 83 96 -152.271804139237 2
1 45 96 -153.271804139237 5
0 11 96 0 2
0 12 96 0 2
0 18 96 0 5
1 17 96 -124.271804139237 1
1 49 96 -95.2718041392367 0
1 52 96 237.728195860763 2
1 94 96 -258.271804139237 5
0 87 96 0 2
1 41 96 119.728195860763 4
0 48 96 0 2
1 81 96 57.7281958607633 4
0 36 96 0 1
0 0 96 0 3
1 9 96 -225.271804139237 4
0 40 96 0 5
1 5 96 286.728195860763 3
0 65 96 0 0
1 74 96 -159.271804139237 5
1 62 96 185.728195860763 4
1 59 96 -38.2718041392367 2
1 55 96 -177.271804139237 4
0 23 96 0 0
0 78 96 0 5
0 21 96 0 1
1 89 96 -59.2718041392367 1
0 69 96 0 0
0 68 96 0 5
0 46 96 0 3
0 58 96 0 1
1 64 96 129.728195860763 2
0 54 96 0 1
1 14 96 5.72819586076332 5
0 53 96 0 1
1 4 96 43.7281958607633 4
1 73 96 97.7281958607633 0
0 79 96 0 2
1 67 96 78.7281958607633 5
0 82 96 0 0
0 13 96 0 0
1 22 96 -62.2718041392367 3
1 28 96 -52.2718041392367 2
0 9 97 0 1
1 70 97 -17.2718041392367 1
0 54 97 0 1
1 13 97 46.7281958607633 1
0 41 97 0 1
0 37 97 0 0
0 77 97 0 0
1 89 97 23.7281958607633 4
0 75 97 0 1
0 0 97 0 2
1 36 97 -19.2718041392367 5
1 90 97 -186.271804139237 2
1 71 97 279.728195860763 5
0 47 97 0 3
1 30 97 261.728195860763 5
0 78 97 0 3
1 79 97 57.7281958607633 4
0 85 97 0 2
0 23 97 0 0
1 95 97 -7.27180413923668 0
1 84 97 81.7281958607633 2
1 31 97 116.728195860763 5
1 55 97 201.728195860763 2
0 64 97 0 2
1 76 97 13.7281958607633 5
0 18 97 0 0
0 46 97 0 2
1 66 97 -154.271804139237 5
0 50 97 0 0
1 32 97 -82.2718041392367 4
1 17 97 138.728195860763 3
1 43 97 90.7281958607633 4
0 60 97 0 0
1 15 97 -4.27180413923668 2
1 68 97 155.728195860763 5
1 7 97 -140.271804139237 5
0 24 97 0 4
0 62 97 0 1
0 33 97 0 2
1 14 97 36.7281958607633 5
0 12 97 0 2
0 2 97 0 0
1 34 97 -185.271804139237 0
1 61 97 101.728195860763 0
0 74 97 0 3
1 58 97 -115.271804139237 2
0 49 97 0 0
1 39 97 208.728195860763 2
0 28 97 0 4
0 72 97 0 2
0 44 97 0 1
1 3 97 -72.2718041392367 5
1 80 97 250.728195860763 0
0 29 97 0 2
0 92 97 0 3
0 21 97 0 0
0 86 97 0 0
1 67 97 -118.271804139237 5
1 5 97 16.7281958607633 2
1 83 97 215.728195860763 4
0 82 97 0 2
0 56 97 0 0
0 52 97 0 1
1 87 97 -296.271804139237 3
1 45 97 111.728195860763 4
1 73 97 35.7281958607633 5
1 59 97 102.728195860763 4
0 88 97 0 2
1 27 97 -132.271804139237 4
1 69 97 -328.271804139237 2
0 6 97 0 1
0 1 97 0 5
0 94 97 0 0
0 81 97 0 2
0 93 97 0 1
1 35 97 166.728195860763 4
1 91 97 -30.2718041392367 1
1 10 97 96.7281958607633 5
0 20 97 0 1
1 42 97 -141.271804139237 4
0 11 97 0 4
1 57 97 42.7281958607633 4
0 38 97 0 2
0 53 97 0 0
1 63 97 -141.271804139237 4
1 4 97 -72.2718041392367 4
1 40 97 305.728195860763 0
0 26 97 0 2
1 96 97 -112.271804139237 2
0 65 97 0 1
1 8 97 -117.271804139237 5
1 16 97 83.7281958607633 1
0 48 97 0 2
0 51 97 0 1
0 22 97 0 0
1 19 97 -23.2718041392367 5
1 25 97 160.728195860763 3
1 17 98 285.728195860763 2
0 77 98 0 1
1 38 98 55.7281958607633 5
0 93 98 0 1
0 95 98 0 0
0 88 98 0 4
1 81 98 49.7281958607633 5
0 54 98 0 1
1 34 98 58.7281958607633 1
0 51 98 0 2
0 6 98 0 2
1 21 98 20.7281958607633 4
0 31 98 0 1
0 60 98 0 3
0 27 98 0 1
0 68 98 0 5
1 28 98 -159.271804139237 4
0 1 98 0 1
0 25 98 0 2
0 79 98 0 2
1 46 98 -110.271804139237 1
0 56 98 0 0
0 5 98 0 1
0 39 98 0 1
0 64 98 0 1
0 7 98 0 3
1 86 98 69.7281958607633 5
0 33 98 0 1
1 70 98 -180.271804139237 4
1 10 98 136.728195860763 3
1 14 98 -20.2718041392367 5
1 62 98 212.728195860763 1
1 53 98 71.7281958607633 1
0 3 98 0 2
1 67 98 -36.2718041392367 0
0 72 98 0 2
0 13 98 0 5
1 87 98 60.7281958607633 1
1 78 98 -215.271804139237 2
1 22 98 -185.271804139237 4
1 37 98 45.7281958607633 4
0 92 98 0 1
1 12 98 -82.2718041392367 5
1 18 98 -89.2718041392367 5
0 0 98 0 3
0 91 98 0 2
1 23 98 303.728195860763 0
0 55 98 0 4
0 41 98 0 2
1 19 98 -54.2718041392367 4
1 29 98 -105.271804139237 5
1 8 98 -260.271804139237 4
1 73 98 -218.271804139237 5
0 84 98 0 3
1 40 98 113.728195860763 0
0 85 98 0 3
0 32 98 0 4
0 58 98 0 2
0 47 98 0 4
0 75 98 0 4
1 76 98 -252.271804139237 5
0 4 98 0 1
0 74 98 0 0
0 82 98 0 1
0 61 98 0 0
1 80 98 -132.271804139237 3
1 71 98 129.728195860763 5
1 36 98 46.7281958607633 5
0 89 98 0 1
1 49 98 -297.271804139237 0
0 45 98 0 2
0 50 98 0 4
1 11 98 -74.2718041392367 5
1 43 98 1.72819586076332 1
1 42 98 88.7281958607633 5
0 66 98 0 3
0 90 98 0 5
1 48 98 167.728195860763 3
0 96 98 0 2
0 20 98 0 2
0 15 98 0 2
1 69 98 -71.2718041392367 4
0 83 98 0 2
1 44 98 -224.271804139237 2
1 26 98 -6.27180413923668 1
0 24 98 0 4
0 2 98 0 1
0 30 98 0 1
0 16 98 0 1
0 94 98 0 5
0 59 98 0 4
1 65 98 -57.2718041392367 2
0 9 98 0 3
1 63 98 -214.271804139237 5
0 35 98 0 1
0 57 98 0 4
0 52 98 0 5
0 54 99 0 0
0 77 99 0 0
0 2 99 0 0
0 70 99 0 1
0 45 99 0 0
0 68 99 0 0
1 80 99 158.728195860763 3
0 79 99 0 4
1 21 99 -34.2718041392367 0
0 13 99 0 0
0 52 99 0 1
1 33 99 -31.2718041392367 3
1 71 99 294.728195860763 3
0 50 99 0 1
0 56 99 0 0
1 91 99 -84.2718041392367 1
0 25 99 0 0
1 67 99 186.728195860763 5
1 4 99 -42.2718041392367 2
1 18 99 -154.271804139237 5
0 37 99 0 0
1 81 99 229.728195860763 5
1 65 99 -83.2718041392367 5
0 60 99 0 0
1 86 99 173.728195860763 5
1 42 99 79.7281958607633 5
1 53 99 58.7281958607633 5
0 62 99 0 2
0 19 99 0 0
1 35 99 -327.271804139237 5
1 94 99 -52.2718041392367 4
0 22 99 0 0
1 90 99 15.7281958607633 5
0 39 99 0 0
0 95 99 0 0
1 63 99 -245.271804139237 4
1 93 99 120.728195860763 0
0 61 99 0 0
1 84 99 -60.2718041392367 1
1 7 99 42.7281958607633 5
0 40 99 0 0
1 58 99 -235.271804139237 5
0 72 99 0 1
1 28 99 -174.271804139237 4
0 20 99 0 2
0 24 99 0 3
1 66 99 -25.2718041392367 5
1 85 99 30.7281958607633 2
0 36 99 0 3
1 15 99 52.7281958607633 1
1 0 99 -205.271804139237 5
0 8 99 0 1
0 1 99 0 2
1 29 99 -318.271804139237 5
1 6 99 166.728195860763 5
0 83 99 0 0
1 34 99 96.7281958607633 5
1 11 99 149.728195860763 5
1 10 99 -234.271804139237 3
1 89 99 -39.2718041392367 3
0 48 99 0 2
0 16 99 0 2
1 3 99 -42.2718041392367 5
0 73 99 0 0
0 26 99 0 0
0 31 99 0 0
0 51 99 0 1
0 46 99 0 2
0 23 99 0 0
1 57 99 50.7281958607633 4
1 82 99 159.728195860763 5
0 38 99 0 3
0 14 99 0 0
1 47 99 191.728195860763 5
0 69 99 0 2
0 59 99 0 1
1 17 99 -140.271804139237 1
1 44 99 -20.2718041392367 1
1 5 99 25.7281958607633 1
1 55 99 156.728195860763 5
0 41 99 0 2
1 88 99 128.728195860763 3
0 32 99 0 2
0 9 99 0 1
0 30 99 0 1
0 92 99 0 3
0 78 99 0 0
1 43 99 92.7281958607633 5
0 64 99 0 3
0 49 99 0 0
1 74 99 297.728195860763 5
0 76 99 0 0
1 87 99 183.728195860763 0
1 12 99 -176.271804139237 1
0 75 99 0 2
1 96 99 153.728195860763 4
1 13 100 -278.271804139237 0
0 12 100 0 2
1 30 100 306.728195860763 4
1 53 100 -122.271804139237 3
0 9 100 0 1
0 88 100 0 2
0 93 100 0 1
0 60 100 0 1
1 19 100 -176.271804139237 5
0 70 100 0 1
0 76 100 0 0
0 72 100 0 1
0 36 100 0 4
0 38 100 0 1
1 17 100 -52.2718041392367 1
0 59 100 0 1
1 63 100 -9.27180413923668 2
1 14 100 61.7281958607633 0
0 77 100 0 1
1 82 100 156.728195860763 5
1 3 100 -122.271804139237 3
1 24 100 51.7281958607633 0
1 34 100 58.7281958607633 1
1 29 100 196.728195860763 1
0 48 100 0 3
0 68 100 0 2
1 92 100 -27.2718041392367 5
0 64 100 0 3
0 39 100 0 2
1 4 100 -122.271804139237 4
0 35 100 0 5
1 47 100 -70.2718041392367 5
1 79 100 -75.2718041392367 3
0 32 100 0 1
1 56 100 110.728195860763 3
0 89 100 0 1
0 83 100 0 3
1 95 100 282.728195860763 5
1 25 100 -241.271804139237 1
1 69 100 -86.2718041392367 2
1 55 100 -96.2718041392367 1
0 16 100 0 1
1 22 100 -176.271804139237 4
1 78 100 -21.2718041392367 2
0 23 100 0 0
1 27 100 178.728195860763 5
1 90 100 -37.2718041392367 1
1 6 100 69.7281958607633 0
0 43 100 0 1
0 46 100 0 0
0 31 100 0 1
0 41 100 0 2
0 80 100 0 0
0 28 100 0 3
0 26 100 0 3
0 65 100 0 3
0 84 100 0 4
1 21 100 96.7281958607633 1
0 7 100 0 1
0 75 100 0 1
1 74 100 -146.271804139237 0
1 67 100 -235.271804139237 5
0 66 100 0 2
1 91 100 -174.271804139237 5
0 33 100 0 2
1 40 100 -88.2718041392367 0
0 11 100 0 0
0 49 100 0 0
1 85 100 -40.2718041392367 2
1 51 100 182.728195860763 2
0 94 100 0 0
1 0 100 -119.271804139237 2
0 86 100 0 4
1 44 100 -295.271804139237 4
1 2 100 87.7281958607633 5
0 20 100 0 2
1 37 100 249.728195860763 5
0 15 100 0 3
1 45 100 -141.271804139237 3
0 54 100 0 1
0 8 100 0 4
1 57 100 -86.2718041392367 5
1 50 100 131.728195860763 2
1 42 100 -53.2718041392367 3
1 1 100 87.7281958607633 5
0 81 100 0 1
1 87 100 264.728195860763 1
1 5 100 290.728195860763 1
0 62 100 0 2
1 52 100 -238.271804139237 2
1 71 100 -142.271804139237 3
0 10 100 0 5
1 58 100 280.728195860763 2
0 61 100 0 1
1 96 100 88.7281958607633 2
1 18 100 320.728195860763 5
0 73 100 0 0
0 75 101 0 2
0 92 101 0 2
0 80 101 0 0
0 24 101 0 3
0 82 101 0 0
1 68 101 -295.271804139237 0
0 85 101 0 2
0 45 101 0 4
1 52 101 251.728195860763 1
1 70 101 -130.271804139237 1
1 17 101 -16.2718041392367 5
1 34 101 -75.2718041392367 5
1 36 101 189.728195860763 5
0 54 101 0 2
1 43 101 88.7281958607633 5
1 37 101 132.728195860763 5
1 40 101 -124.271804139237 5
0 4 101 0 0
1 95 101 -183.271804139237 5
1 33 101 -30.2718041392367 5
0 16 101 0 3
1 25 101 -169.271804139237 3
1 41 101 331.728195860763 4
0 0 101 0 2
1 64 101 142.728195860763 4
0 31 101 0 0
1 90 101 -160.271804139237 5
0 5 101 0 1
0 65 101 0 1
0 51 101 0 1
0 53 101 0 5
1 86 101 155.728195860763 5
1 10 101 -265.271804139237 5
0 7 101 0 0
1 94 101 -157.271804139237 5
0 32 101 0 1
1 44 101 -4.27180413923668 3
1 30 101 -51.2718041392367 5
1 81 101 -8.27180413923668 5
0 28 101 0 4
1 13 101 210.728195860763 0
1 63 101 -92.2718041392367 4
0 2 101 0 1
0 29 101 0 5
1 42 101 95.7281958607633 5
0 84 101 0 4
1 23 101 1.72819586076332 0
0 20 101 0 0
1 58 101 -84.2718041392367 2
1 77 101 -65.2718041392367 4
0 91 101 0 1
0 14 101 0 1
1 50 101 50.7281958607633 4
1 9 101 -10.2718041392367 5
1 46 101 43.7281958607633 5
1 56 101 94.7281958607633 5
1 15 101 -326.271804139237 4
1 74 101 -237.271804139237 3
0 71 101 0 0
0 59 101 0 2
1 8 101 -32.2718041392367 5
0 83 101 0 1
0 39 101 0 0
0 21 101 0 0
0 66 101 0 4
0 6 101 0 2
1 93 101 110.728195860763 5
0 22 101 0 1
1 61 101 200.728195860763 4
0 72 101 0 2
0 79 101 0 1
1 67 101 -290.271804139237 5
0 69 101 0 1
0 47 101 0 3
0 3 101 0 0
1 35 101 71.7281958607633 5
1 12 101 -35.2718041392367 5
1 57 101 -48.2718041392367 5
1 78 101 147.728195860763 5
0 18 101 0 0
1 88 101 -6.27180413923668 1
0 73 101 0 0
0 62 101 0 3
1 96 101 -86.2718041392367 1
0 49 101 0 0
1 87 101 -100.271804139237 5
1 48 101 48.7281958607633 4
0 38 101 0 4
0 11 101 0 4
1 26 101 300.728195860763 5
0 1 101 0 0
1 27 101 20.7281958607633 4
1 89 101 67.7281958607633 3
1 76 101 -161.271804139237 5
1 55 101 -305.271804139237 5
0 60 101 0 2
0 19 101 0 1
0 60 102 0 3
0 13 102 0 5
1 37 102 -19.2718041392367 1
0 65 102 0 4
1 81 102 -34.2718041392367 4
0 83 102 0 1
1 3 102 9.72819586076332 2
0 68 102 0 0
1 19 102 -171.271804139237 4
0 47 102 0 4
0 22 102 0 4
0 6 102 0 1
1 84 102 -115.271804139237 1
1 72 102 -195.271804139237 4
1 5 102 85.7281958607633 2
0 31 102 0 2
1 20 102 168.728195860763 4
1 58 102 -68.2718041392367 5
1 42 102 -150.271804139237 5
0 90 102 0 1
1 55 102 -69.2718041392367 1
1 36 102 -200.271804139237 5
0 2 102 0 1
0 89 102 0 2
1 85 102 -3.27180413923668 3
1 45 102 -145.271804139237 3
0 28 102 0 2
1 64 102 -232.271804139237 2
1 34 102 -127.271804139237 2
0 7 102 0 1
0 48 102 0 3
0 1 102 0 5
1 17 102 225.728195860763 5
0 52 102 0 4
1 24 102 -251.271804139237 3
1 10 102 254.728195860763 5
1 9 102 -196.271804139237 5
0 16 102 0 1
1 71 102 -328.271804139237 5
0 29 102 0 1
1 94 102 172.728195860763 0
0 96 102 0 2
0 53 102 0 1
1 79 102 185.728195860763 1
1 49 102 -223.271804139237 5
0 8 102 0 5
1 82 102 71.7281958607633 5
1 4 102 9.72819586076332 4
1 27 102 -108.271804139237 1
0 41 102 0 1
0 78 102 0 2
0 43 102 0 1
0 66 102 0 5
0 25 102 0 1
1 92 102 -226.271804139237 2
0 40 102 0 0
1 30 102 -161.271804139237 5
1 62 102 225.728195860763 4
0 77 102 0 1
1 32 102 320.728195860763 4
1 74 102 -25.2718041392367 5
1 14 102 32.7281958607633 1
0 51 102 0 1
1 12 102 17.7281958607633 4
0 11 102 0 4
1 80 102 -109.271804139237 3
0 95 102 0 5
0 35 102 0 3
1 50 102 10.7281958607633 5
0 73 102 0 4
1 93 102 62.7281958607633 1
1 33 102 136.728195860763 5
1 63 102 -46.2718041392367 2
1 70 102 170.728195860763 2
1 23 102 -83.2718041392367 1
0 67 102 0 0
1 46 102 -266.271804139237 3
1 0 102 140.728195860763 3
1 54 102 106.728195860763 1
0 38 102 0 2
0 76 102 0 0
0 59 102 0 1
1 69 102 142.728195860763 4
1 91 102 39.7281958607633 2
0 88 102 0 1
0 21 102 0 0
1 57 102 166.728195860763 0
1 26 102 224.728195860763 4
0 18 102 0 2
1 15 102 -143.271804139237 5
1 39 102 -136.271804139237 1
1 87 102 164.728195860763 3
1 75 102 21.7281958607633 2
0 44 102 0 4
0 86 102 0 0
1 56 102 -156.271804139237 5
1 57 103 -197.271804139237 5
1 23 103 105.728195860763 5
0 75 103 0 2
0 80 103 0 0
1 69 103 94.7281958607633 3
1 65 103 -232.271804139237 5
1 15 103 -21.2718041392367 0
0 6 103 0 3
0 85 103 0 2
0 16 103 0 1
0 76 103 0 0
0 92 103 0 1
1 44 103 124.728195860763 1
0 38 103 0 0
0 32 103 0 1
1 12 103 -30.2718041392367 0
1 58 103 104.728195860763 5
1 94 103 -120.271804139237 2
0 50 103 0 0
1 17 103 -186.271804139237 5
0 35 103 0 0
1 42 103 61.7281958607633 5
1 41 103 58.7281958607633 5
0 34 103 0 0
1 4 103 71.7281958607633 1
0 96 103 0 1
1 91 103 210.728195860763 1
1 0 103 -22.2718041392367 2
1 14 103 -214.271804139237 5
1 73 103 105.728195860763 5
0 67 103 0 1
1 26 103 67.7281958607633 2
0 22 103 0 0
1 70 103 -40.2718041392367 2
0 62 103 0 2
1 78 103 -221.271804139237 5
1 77 103 -9.27180413923668 4
1 10 103 -111.271804139237 5
0 13 103 0 0
0 53 103 0 0
0 39 103 0 1
1 33 103 -24.2718041392367 5
0 40 103 0 0
0 28 103 0 4
1 19 103 3.72819586076332 3
1 7 103 -250.271804139237 1
1 54 103 -65.2718041392367 5
0 55 103 0 5
1 71 103 -52.2718041392367 5
1 82 103 -161.271804139237 5
0 84 103 0 0
0 27 103 0 2
1 81 103 244.728195860763 5
0 36 103 0 2
1 29 103 -0.271804139236679 5
0 18 103 0 2
0 79 103 0 1
0 87 103 0 2
1 31 103 41.7281958607633 5
0 30 103 0 0
0 74 103 0 0
0 89 103 0 1
0 21 103 0 0
0 95 103 0 0
1 59 103 201.728195860763 5
1 5 103 -59.2718041392367 5
1 24 103 0.728195860763321 0
0 60 103 0 1
0 51 103 0 3
1 66 103 131.728195860763 4
0 52 103 0 1
1 88 103 269.728195860763 3
0 9 103 0 4
1 43 103 -235.271804139237 5
1 3 103 71.7281958607633 3
1 68 103 -251.271804139237 0
0 47 103 0 1
1 11 103 12.7281958607633 5
1 1 103 207.728195860763 0
1 83 103 153.728195860763 5
1 56 103 -144.271804139237 4
0 45 103 0 2
0 93 103 0 1
1 90 103 103.728195860763 0
0 48 103 0 4
1 72 103 -212.271804139237 4
0 49 103 0 0
1 2 103 207.728195860763 5
1 46 103 187.728195860763 3
0 8 103 0 4
0 61 103 0 1
1 25 103 -34.2718041392367 2
0 86 103 0 0
0 20 103 0 0
1 37 103 -317.271804139237 5
1 63 103 -220.271804139237 5
0 64 103 0 5
1 18 104 110.728195860763 5
1 49 104 222.728195860763 5
0 73 104 0 1
1 4 104 -66.2718041392367 4
1 72 104 -41.2718041392367 4
1 92 104 89.7281958607633 5
0 57 104 0 0
0 60 104 0 1
0 46 104 0 1
1 53 104 -208.271804139237 5
0 20 104 0 0
1 75 104 39.7281958607633 5
0 96 104 0 1
1 3 104 -66.2718041392367 5
0 50 104 0 0
0 93 104 0 0
1 71 104 263.728195860763 4
1 77 104 -121.271804139237 0
0 19 104 0 0
0 15 104 0 0
0 61 104 0 1
1 45 104 95.7281958607633 4
0 24 104 0 0
1 79 104 -110.271804139237 5
1 64 104 -123.271804139237 5
0 1 104 0 0
0 22 104 0 1
0 39 104 0 0
0 67 104 0 0
0 32 104 0 0
0 43 104 0 1
1 52 104 -151.271804139237 1
1 42 104 -78.2718041392367 5
0 59 104 0 0
1 81 104 122.728195860763 5
0 58 104 0 0
0 36 104 0 0
0 2 104 0 0
0 68 104 0 0
1 63 104 -142.271804139237 0
0 94 104 0 0
1 74 104 61.7281958607633 5
0 91 104 0 0
0 56 104 0 0
1 6 104 -189.271804139237 4
0 25 104 0 0
0 27 104 0 3
0 23 104 0 0
1 30 104 135.728195860763 5
1 87 104 -154.271804139237 3
0 48 104 0 0
0 86 104 0 0
1 12 104 122.728195860763 5
0 90 104 0 0
0 84 104 0 0
1 66 104 -22.2718041392367 5
1 17 104 -231.271804139237 5
1 5 104 80.7281958607633 1
1 76 104 32.7281958607633 5
1 38 104 272.728195860763 5
0 29 104 0 0
1 26 104 -31.2718041392367 1
0 54 104 0 0
1 16 104 -91.2718041392367 5
1 82 104 -250.271804139237 5
0 51 104 0 0
0 89 104 0 1
1 69 104 -326.271804139237 1
0 0 104 0 1
1 78 104 111.728195860763 5
0 65 104 0 0
1 62 104 53.7281958607633 3
1 88 104 -80.2718041392367 5
0 14 104 0 0
0 55 104 0 0
0 11 104 0 5
0 80 104 0 0
0 7 104 0 0
0 34 104 0 0
1 85 104 -121.271804139237 4
1 21 104 -258.271804139237 5
0 41 104 0 0
0 31 104 0 0
1 8 104 -196.271804139237 5
1 37 104 -52.2718041392367 5
0 10 104 0 5
0 33 104 0 2
0 28 104 0 3
0 40 104 0 2
1 83 104 -180.271804139237 5
0 13 104 0 0
0 44 104 0 0
1 95 104 -43.2718041392367 5
1 35 104 3.72819586076332 4
1 47 104 -60.2718041392367 4
1 9 104 -21.2718041392367 5
1 70 104 -236.271804139237 4
1 30 105 -100.271804139237 4
1 12 105 -145.271804139237 3
0 33 105 0 0
0 24 105 0 1
0 88 105 0 3
1 87 105 32.7281958607633 0
0 14 105 0 1
1 34 105 -79.2718041392367 0
1 52 105 227.728195860763 2
1 71 105 310.728195860763 5
0 17 105 0 2
0 26 105 0 0
1 29 105 75.7281958607633 1
0 83 105 0 0
0 50 105 0 1
0 55 105 0 0
0 90 105 0 1
1 31 105 168.728195860763 1
1 46 105 180.728195860763 1
0 25 105 0 1
0 81 105 0 2
1 51 105 -133.271804139237 1
1 56 105 -40.2718041392367 5
0 53 105 0 0
1 74 105 -121.271804139237 5
1 39 105 -185.271804139237 0
0 82 105 0 0
1 13 105 195.728195860763 5
0 80 105 0 0
1 49 105 -38.2718041392367 5
0 0 105 0 1
1 91 105 65.7281958607633 2
0 16 105 0 1
1 68 105 61.7281958607633 5
1 54 105 190.728195860763 0
1 69 105 -53.2718041392367 1
0 32 105 0 1
0 48 105 0 3
1 28 105 90.7281958607633 3
1 1 105 174.728195860763 0
1 85 105 83.7281958607633 4
1 9 105 83.7281958607633 4
1 23 105 -106.271804139237 0
1 8 105 -265.271804139237 5
1 92 105 78.7281958607633 0
0 22 105 0 1
0 67 105 0 0
0 11 105 0 2
1 19 105 78.7281958607633 1
1 3 105 -288.271804139237 5
0 62 105 0 1
1 6 105 221.728195860763 2
0 20 105 0 0
1 57 105 -302.271804139237 1
1 86 105 188.728195860763 5
0 61 105 0 1
