"cond" "Scond" "sub" "item" "lag" "resp"
0 1 63 148 113.728195860763 4
0 0 64 148 0 1
0 1 53 148 -5.27180413923668 5
0 1 87 148 -242.271804139237 3
0 1 46 148 -215.271804139237 5
0 0 31 148 0 1
0 1 84 148 -29.2718041392367 2
0 0 67 148 0 5
0 0 76 148 0 1
0 0 22 148 0 4
0 1 36 149 -293.271804139237 5
0 0 53 149 0 0
0 0 24 149 0 2
0 1 15 149 246.728195860763 5
0 0 81 149 0 0
0 0 44 149 0 2
0 0 9 149 0 3
0 0 91 149 0 0
0 0 31 149 0 1
0 0 94 149 0 1
0 1 32 149 -15.2718041392367 5
0 1 72 149 -57.2718041392367 5
0 0 88 149 0 1
0 1 55 149 108.728195860763 5
0 1 89 149 83.7281958607633 5
0 0 46 149 0 3
0 0 34 149 0 1
0 1 54 149 -234.271804139237 5
0 1 65 149 -33.2718041392367 4
0 1 39 149 -34.2718041392367 0
0 0 6 149 0 0
0 1 19 149 309.728195860763 4
0 0 61 149 0 1
0 0 16 149 0 0
0 0 17 149 0 4
0 1 57 149 -118.271804139237 1
0 0 41 149 0 2
0 0 62 149 0 3
0 1 45 149 -45.2718041392367 0
0 1 30 149 -138.271804139237 5
0 1 1 149 77.7281958607633 2
0 1 20 149 143.728195860763 4
0 1 74 149 41.7281958607633 2
0 0 67 149 0 1
0 1 29 149 156.728195860763 5
0 1 87 149 81.7281958607633 4
0 1 79 149 -130.271804139237 5
0 1 12 149 104.728195860763 5
0 1 50 149 -71.2718041392367 0
0 1 21 149 264.728195860763 1
0 0 85 149 0 0
0 1 51 149 -16.2718041392367 5
0 0 48 149 0 0
0 1 60 149 54.7281958607633 5
0 0 73 149 0 0
0 0 84 149 0 2
0 0 76 149 0 2
0 0 18 149 0 0
0 0 90 149 0 2
0 1 82 149 278.728195860763 3
0 1 47 149 274.728195860763 2
0 1 66 149 316.728195860763 5
0 1 14 149 124.728195860763 5
0 0 8 149 0 1
0 1 58 149 -93.2718041392367 3
0 1 27 149 22.7281958607633 2
0 0 33 149 0 0
0 0 10 149 0 3
0 0 11 149 0 2
0 1 70 149 -90.2718041392367 5
0 1 86 149 -102.271804139237 2
0 1 5 149 -50.2718041392367 4
0 0 43 149 0 0
0 1 92 149 85.7281958607633 5
0 0 59 149 0 1
0 0 71 149 0 3
0 1 13 149 -175.271804139237 5
0 0 68 149 0 1
0 1 25 149 -41.2718041392367 5
0 1 3 149 -315.271804139237 4
0 1 26 149 75.7281958607633 2
0 0 63 149 0 3
0 0 64 149 0 0
0 0 37 149 0 1
0 1 77 149 -191.271804139237 1
0 0 78 149 0 1
0 1 2 149 77.7281958607633 5
0 1 22 149 -122.271804139237 0
0 0 42 149 0 1
0 1 75 149 36.7281958607633 0
0 1 80 149 -190.271804139237 5
0 0 49 149 0 1
0 0 52 149 0 1
0 1 56 149 -252.271804139237 5
0 1 35 149 -157.271804139237 4
0 1 23 149 -41.2718041392367 5
0 1 28 149 94.7281958607633 1
0 1 38 149 -52.2718041392367 5
0 0 83 149 0 1
0 1 4 149 -315.271804139237 5
0 0 0 149 0 1
0 1 40 149 -130.271804139237 0
0 0 93 149 0 0
0 1 7 149 -164.271804139237 4
0 0 69 149 0 2
0 1 46 150 262.728195860763 4
0 1 92 150 -48.2718041392367 5
0 0 62 150 0 3
0 0 12 150 0 2
0 1 29 150 -180.271804139237 4
0 1 1 150 -28.2718041392367 5
0 0 7 150 0 1
0 1 82 150 -156.271804139237 4
0 1 11 150 -61.2718041392367 4
0 1 70 150 -37.2718041392367 4
0 1 59 150 4.72819586076332 3
0 1 50 150 -59.2718041392367 5
0 1 43 150 -84.2718041392367 3
0 0 4 150 0 0
0 0 44 150 0 2
0 0 19 150 0 1
0 0 66 150 0 5
0 0 91 150 0 2
0 1 86 150 -86.2718041392367 1
0 0 39 150 0 0
0 1 2 150 -28.2718041392367 5
0 1 84 150 3.72819586076332 2
0 0 60 150 0 4
0 1 72 150 -175.271804139237 5
0 0 54 150 0 2
0 1 64 150 -133.271804139237 3
0 1 85 150 -75.2718041392367 5
0 0 14 150 0 1
0 0 13 150 0 1
0 0 69 150 0 1
0 1 58 150 214.728195860763 1
0 1 48 150 171.728195860763 5
0 1 57 150 137.728195860763 1
0 0 24 150 0 1
0 0 90 150 0 1
0 1 47 150 75.7281958607633 2
0 1 20 150 -334.271804139237 5
0 1 51 150 34.7281958607633 4
0 0 26 150 0 3
0 0 78 150 0 0
0 1 35 150 -82.2718041392367 5
0 1 67 150 -65.2718041392367 5
0 0 61 150 0 2
0 0 17 150 0 5
0 1 94 150 -142.271804139237 1
0 0 55 150 0 0
0 0 81 150 0 0
0 0 80 150 0 3
0 0 3 150 0 0
0 0 93 150 0 0
0 0 77 150 0 4
0 1 65 150 281.728195860763 3
0 0 68 150 0 3
0 1 34 150 74.7281958607633 4
0 1 75 150 323.728195860763 3
0 0 53 150 0 1
0 1 71 150 65.7281958607633 1
0 1 18 150 31.7281958607633 2
0 0 87 150 0 1
0 0 37 150 0 1
0 0 30 150 0 0
0 0 27 150 0 3
0 0 23 150 0 4
0 0 21 150 0 0
0 1 83 150 146.728195860763 3
0 0 63 150 0 4
0 1 8 150 279.728195860763 1
0 1 6 150 -123.271804139237 1
0 1 56 150 -101.271804139237 1
0 0 89 150 0 5
0 1 74 150 -138.271804139237 5
0 0 41 150 0 3
0 1 49 150 -124.271804139237 2
0 1 36 150 330.728195860763 1
0 0 52 150 0 0
0 1 79 150 82.7281958607633 5
0 1 42 150 167.728195860763 1
0 0 5 150 0 0
0 0 28 150 0 1
0 0 22 150 0 0
0 0 38 150 0 2
0 1 10 150 -227.271804139237 1
0 0 88 150 0 1
0 0 16 150 0 3
0 1 25 150 117.728195860763 2
0 1 15 150 -52.2718041392367 5
0 0 32 150 0 4
0 0 45 150 0 3
0 0 0 150 0 1
0 1 73 150 323.728195860763 5
0 0 33 150 0 4
0 0 31 150 0 1
0 0 9 150 0 1
0 0 76 150 0 1
0 1 40 150 172.728195860763 1
0 1 83 151 -73.2718041392367 1
0 1 20 151 -71.2718041392367 0
0 0 33 151 0 1
0 0 62 151 0 4
0 1 68 151 168.728195860763 2
0 1 84 151 -127.271804139237 2
0 1 85 151 17.7281958607633 0
0 1 47 151 -30.2718041392367 4
0 0 7 151 0 1
0 0 94 151 0 1
0 1 41 151 56.7281958607633 4
0 1 92 151 213.728195860763 0
0 1 0 151 126.728195860763 3
0 1 26 151 -234.271804139237 2
0 1 38 151 -21.2718041392367 5
0 0 71 151 0 3
0 1 9 151 -34.2718041392367 4
0 1 66 151 -124.271804139237 1
0 0 48 151 0 0
0 0 64 151 0 3
0 0 14 151 0 0
0 1 81 151 173.728195860763 2
0 1 23 151 26.7281958607633 1
0 1 57 151 -20.2718041392367 5
0 1 29 151 109.728195860763 1
0 0 2 151 0 0
0 1 75 151 69.7281958607633 5
0 0 1 151 0 5
0 0 49 151 0 3
0 0 80 151 0 2
0 0 43 151 0 2
0 0 30 151 0 0
0 0 31 151 0 1
0 1 67 151 -16.2718041392367 0
0 0 72 151 0 0
0 0 74 151 0 5
0 0 59 151 0 1
0 1 13 151 88.7281958607633 5
0 0 51 151 0 1
0 1 21 151 -10.2718041392367 1
0 1 91 151 -46.2718041392367 3
0 1 24 151 -52.2718041392367 3
0 1 4 151 -246.271804139237 2
0 0 79 151 0 0
0 1 22 151 72.7281958607633 0
0 1 69 151 -210.271804139237 5
0 1 63 151 -51.2718041392367 3
0 0 45 151 0 2
0 0 56 151 0 0
0 0 90 151 0 0
0 1 54 151 128.728195860763 2
0 0 89 151 0 1
0 1 52 151 -255.271804139237 0
0 0 76 151 0 1
0 1 8 151 193.728195860763 4
0 1 65 151 285.728195860763 5
0 1 27 151 -122.271804139237 5
0 0 28 151 0 1
0 1 86 151 -47.2718041392367 2
0 0 88 151 0 0
0 0 77 151 0 1
0 0 35 151 0 2
0 1 3 151 -246.271804139237 1
0 0 73 151 0 4
0 1 42 151 182.728195860763 1
0 0 78 151 0 2
0 0 40 151 0 1
0 1 10 151 -52.2718041392367 3
0 1 19 151 54.7281958607633 0
0 1 82 151 271.728195860763 1
0 1 37 151 -100.271804139237 1
0 1 32 151 56.7281958607633 4
0 0 46 151 0 1
0 0 36 151 0 1
0 0 5 151 0 1
0 1 39 151 63.7281958607633 0
0 0 44 151 0 2
0 1 55 151 -293.271804139237 5
0 1 15 151 -219.271804139237 1
0 0 16 151 0 2
0 1 18 151 -164.271804139237 2
0 1 87 151 -223.271804139237 5
0 0 61 151 0 2
0 0 60 151 0 1
0 0 11 151 0 2
0 0 6 151 0 1
0 0 25 151 0 1
0 0 12 151 0 1
0 1 50 151 81.7281958607633 1
0 1 34 151 -117.271804139237 3
0 1 70 151 -129.271804139237 4
0 1 53 151 -66.2718041392367 4
0 0 17 151 0 1
0 0 93 151 0 1
0 0 58 151 0 2
0 0 32 152 0 5
0 0 48 152 0 0
0 0 27 152 0 4
0 1 34 152 125.728195860763 1
0 0 57 152 0 1
0 1 21 152 160.728195860763 0
0 1 61 152 -167.271804139237 4
0 0 55 152 0 2
0 0 25 152 0 3
0 0 66 152 0 5
0 0 52 152 0 3
0 0 33 152 0 1
0 1 64 152 172.728195860763 4
0 0 26 152 0 3
0 0 85 152 0 0
0 0 16 152 0 0
0 1 36 152 -126.271804139237 1
0 0 80 152 0 4
0 0 90 152 0 1
0 0 5 152 0 1
0 1 31 152 -27.2718041392367 2
0 1 6 152 304.728195860763 4
0 0 43 152 0 2
0 1 46 152 44.7281958607633 3
0 0 62 152 0 3
0 0 47 152 0 0
0 0 56 152 0 0
0 0 53 152 0 2
0 0 20 152 0 0
0 0 28 152 0 3
0 1 87 152 22.7281958607633 2
0 1 29 152 49.7281958607633 5
0 1 10 152 -230.271804139237 5
0 1 3 152 78.7281958607633 3
0 0 86 152 0 2
0 1 18 152 49.7281958607633 2
0 0 30 152 0 3
0 1 76 152 85.7281958607633 2
0 1 65 152 83.7281958607633 5
0 0 63 152 0 3
0 0 2 152 0 0
0 1 40 152 -40.2718041392367 5
0 0 68 152 0 3
0 0 83 152 0 2
0 0 73 152 0 0
0 1 88 152 -70.2718041392367 4
0 1 39 152 65.7281958607633 0
0 0 23 152 0 1
0 1 81 152 -226.271804139237 5
0 1 92 152 -23.2718041392367 0
0 1 77 152 -55.2718041392367 1
0 1 71 152 -153.271804139237 4
0 0 49 152 0 4
0 1 8 152 50.7281958607633 5
0 1 15 152 139.728195860763 3
0 0 35 152 0 4
0 0 22 152 0 0
0 1 12 152 49.7281958607633 3
0 0 45 152 0 2
0 0 11 152 0 4
0 1 38 152 153.728195860763 3
0 0 44 152 0 2
0 1 60 152 52.7281958607633 1
0 1 7 152 121.728195860763 4
0 0 1 152 0 5
0 0 79 152 0 0
0 1 93 152 -156.271804139237 5
0 1 78 152 61.7281958607633 1
0 1 58 152 -80.2718041392367 4
0 1 41 152 -56.2718041392367 3
0 1 14 152 241.728195860763 4
0 1 19 152 -146.271804139237 2
0 0 24 152 0 3
0 1 50 152 176.728195860763 5
0 0 0 152 0 2
0 1 51 152 321.728195860763 2
0 0 37 152 0 1
0 1 91 152 26.7281958607633 1
0 1 74 152 -129.271804139237 5
0 0 13 152 0 4
0 1 67 152 -181.271804139237 5
0 1 4 152 78.7281958607633 4
0 0 17 152 0 2
0 0 9 152 0 1
0 0 75 152 0 5
0 0 69 152 0 1
0 0 54 152 0 1
0 1 72 152 -216.271804139237 5
0 0 94 152 0 3
0 0 70 152 0 5
0 0 82 152 0 1
0 0 84 152 0 3
0 1 89 152 117.728195860763 5
0 0 42 152 0 4
0 0 59 152 0 2
0 1 43 153 -27.2718041392367 5
0 1 92 153 117.728195860763 4
0 0 32 153 0 1
0 0 65 153 0 1
0 1 91 153 257.728195860763 2
0 1 53 153 41.7281958607633 1
0 0 45 153 0 2
0 0 26 153 0 3
0 1 6 153 124.728195860763 5
0 1 42 153 96.7281958607633 1
0 1 78 153 135.728195860763 5
0 1 68 153 201.728195860763 4
0 0 70 153 0 3
0 1 41 153 -264.271804139237 5
0 1 4 153 106.728195860763 4
0 1 72 153 -86.2718041392367 5
0 1 52 153 -102.271804139237 5
0 0 76 153 0 1
0 0 16 153 0 1
0 1 54 153 293.728195860763 1
0 0 82 153 0 3
0 0 80 153 0 2
0 1 39 153 151.728195860763 0
0 0 69 153 0 1
0 0 56 153 0 0
0 0 85 153 0 0
0 1 64 153 290.728195860763 3
0 1 20 153 -293.271804139237 5
0 0 9 153 0 1
0 1 44 153 101.728195860763 4
0 0 90 153 0 3
0 1 61 153 -62.2718041392367 3
0 1 17 153 -99.2718041392367 5
0 1 22 153 -237.271804139237 0
0 1 67 153 291.728195860763 5
0 1 48 153 42.7281958607633 5
0 1 33 153 89.7281958607633 5
0 0 84 153 0 1
0 1 88 153 48.7281958607633 0
0 0 31 153 0 4
0 0 7 153 0 3
0 0 2 153 0 0
0 1 28 153 141.728195860763 4
0 0 12 153 0 1
0 1 83 153 182.728195860763 4
0 1 58 153 -76.2718041392367 3
0 0 5 153 0 0
0 1 59 153 104.728195860763 4
0 1 18 153 59.7281958607633 3
0 1 55 153 -72.2718041392367 5
0 1 24 153 -182.271804139237 5
0 0 25 153 0 2
0 0 19 153 0 1
0 1 11 153 -106.271804139237 5
0 1 30 153 22.7281958607633 5
0 0 51 153 0 0
0 0 89 153 0 1
0 1 79 153 104.728195860763 1
0 1 60 153 -63.2718041392367 5
0 1 57 153 -153.271804139237 3
0 1 14 153 137.728195860763 3
0 0 1 153 0 5
0 1 40 153 -71.2718041392367 5
0 1 93 153 -56.2718041392367 0
0 1 3 153 106.728195860763 5
0 0 34 153 0 2
0 0 62 153 0 4
0 1 94 153 69.7281958607633 2
0 0 81 153 0 0
0 0 66 153 0 4
0 1 38 153 191.728195860763 4
0 1 23 153 10.7281958607633 1
0 1 37 153 225.728195860763 2
0 1 77 153 235.728195860763 4
0 1 27 153 186.728195860763 3
0 0 0 153 0 2
0 0 74 153 0 2
0 1 10 153 -168.271804139237 5
0 1 13 153 27.7281958607633 5
0 1 73 153 -91.2718041392367 5
0 0 50 153 0 2
0 1 71 153 79.7281958607633 3
0 1 8 153 -190.271804139237 4
0 1 75 153 145.728195860763 5
0 1 46 153 -184.271804139237 5
0 0 35 153 0 2
0 0 29 153 0 4
0 0 87 153 0 1
0 0 86 153 0 0
0 0 47 153 0 3
0 1 63 153 -135.271804139237 3
0 1 36 153 -86.2718041392367 5
0 1 49 153 62.7281958607633 5
0 1 15 153 40.7281958607633 5
0 0 21 153 0 1
0 1 63 154 -267.271804139237 2
0 0 32 154 0 1
0 1 21 154 2.72819586076332 1
0 1 27 154 79.7281958607633 1
0 0 65 154 0 1
0 1 78 154 118.728195860763 1
0 1 12 154 -197.271804139237 1
0 1 37 154 268.728195860763 1
0 1 71 154 -123.271804139237 1
0 1 2 154 -191.271804139237 2
0 0 56 154 0 0
0 1 10 154 -176.271804139237 5
0 1 1 154 -191.271804139237 5
0 1 26 154 69.7281958607633 5
0 1 22 154 214.728195860763 5
0 1 28 154 -116.271804139237 5
0 0 4 154 0 2
0 1 87 154 -73.2718041392367 2
0 1 25 154 84.7281958607633 5
0 0 38 154 0 1
0 1 80 154 183.728195860763 3
0 1 73 154 167.728195860763 5
0 0 18 154 0 1
0 0 46 154 0 1
0 0 41 154 0 2
0 1 50 154 171.728195860763 5
0 1 54 154 223.728195860763 4
0 0 83 154 0 4
0 0 85 154 0 0
0 0 74 154 0 5
0 0 43 154 0 1
0 1 76 154 -79.2718041392367 5
0 0 8 154 0 1
0 1 49 154 -66.2718041392367 2
0 1 62 154 -281.271804139237 5
0 1 51 154 79.7281958607633 1
0 1 23 154 194.728195860763 5
0 0 55 154 0 0
0 0 84 154 0 1
0 0 35 154 0 1
0 1 88 154 -64.2718041392367 4
0 1 64 154 -61.2718041392367 1
0 1 91 154 -204.271804139237 5
0 1 75 154 -151.271804139237 5
0 0 60 154 0 0
0 1 59 154 24.7281958607633 5
0 1 20 154 67.7281958607633 5
0 0 58 154 0 1
0 1 5 154 -116.271804139237 2
0 1 48 154 -318.271804139237 5
0 1 19 154 -32.2718041392367 2
0 1 42 154 48.7281958607633 1
0 1 36 154 -212.271804139237 5
0 0 67 154 0 0
0 1 53 154 -57.2718041392367 2
0 0 7 154 0 1
0 1 17 154 -31.2718041392367 0
0 1 47 154 -326.271804139237 1
0 1 82 154 37.7281958607633 1
0 0 69 154 0 0
0 0 90 154 0 3
0 0 40 154 0 1
0 1 24 154 3.72819586076332 5
0 1 89 154 76.7281958607633 5
0 0 9 154 0 0
0 0 68 154 0 1
0 0 16 154 0 0
0 1 57 154 -134.271804139237 3
0 1 93 154 57.7281958607633 0
0 1 30 154 60.7281958607633 5
0 0 79 154 0 0
0 0 31 154 0 1
0 1 92 154 81.7281958607633 4
0 1 94 154 -5.27180413923668 1
0 0 3 154 0 2
0 1 72 154 -9.27180413923668 5
0 1 15 154 155.728195860763 3
0 1 11 154 267.728195860763 4
0 0 66 154 0 1
0 1 29 154 -186.271804139237 5
0 0 33 154 0 0
0 1 0 154 -151.271804139237 5
0 1 81 154 -49.2718041392367 5
0 1 44 154 -273.271804139237 5
0 1 77 154 198.728195860763 3
0 1 45 154 -316.271804139237 2
0 0 61 154 0 3
0 1 13 154 133.728195860763 5
0 0 14 154 0 1
0 0 6 154 0 3
0 0 70 154 0 1
0 1 39 154 -224.271804139237 5
0 1 52 154 36.7281958607633 1
0 0 86 154 0 2
0 1 10 155 277.728195860763 5
0 1 24 155 129.728195860763 1
0 0 21 155 0 0
0 1 1 155 262.728195860763 5
0 0 66 155 0 0
0 1 7 155 84.7281958607633 2
0 0 75 155 0 1
0 1 11 155 -295.271804139237 5
0 0 12 155 0 1
0 0 34 155 0 3
0 1 58 155 -236.271804139237 5
0 0 54 155 0 1
0 1 94 155 -64.2718041392367 1
0 0 92 155 0 0
0 1 86 155 -36.2718041392367 1
0 0 20 155 0 0
0 0 5 155 0 2
0 0 76 155 0 0
0 0 62 155 0 2
0 0 44 155 0 2
0 0 50 155 0 3
0 0 17 155 0 1
0 0 59 155 0 1
0 1 74 155 -72.2718041392367 5
0 1 56 155 34.7281958607633 1
0 1 89 155 15.7281958607633 4
0 0 45 155 0 3
0 1 84 155 -0.271804139236679 2
0 0 26 155 0 1
0 0 23 155 0 2
0 1 2 155 262.728195860763 1
0 0 63 155 0 3
0 1 47 155 126.728195860763 2
0 0 3 155 0 1
0 1 15 155 54.7281958607633 1
0 0 48 155 0 0
0 1 39 155 -2.27180413923668 0
0 0 38 155 0 2
0 0 80 155 0 1
0 0 91 155 0 3
0 0 93 155 0 5
0 0 55 155 0 0
0 1 32 155 -105.271804139237 4
0 0 90 155 0 2
0 1 14 155 -78.2718041392367 4
0 1 51 155 -17.2718041392367 2
0 0 67 155 0 3
0 0 70 155 0 2
0 1 81 155 336.728195860763 3
0 1 68 155 -231.271804139237 1
0 0 43 155 0 1
0 0 30 155 0 4
0 1 41 155 38.7281958607633 4
0 0 33 155 0 0
0 0 88 155 0 2
0 1 49 155 -189.271804139237 4
0 0 57 155 0 1
0 0 28 155 0 4
0 1 72 155 -307.271804139237 5
0 0 79 155 0 1
0 1 19 155 -33.2718041392367 1
0 1 77 155 -44.2718041392367 3
0 1 0 155 -11.2718041392367 2
0 1 6 155 -93.2718041392367 3
0 0 73 155 0 0
0 0 82 155 0 3
0 0 36 155 0 2
0 0 29 155 0 1
0 1 64 155 48.7281958607633 4
0 0 69 155 0 1
0 0 65 155 0 2
0 0 78 155 0 4
0 0 53 155 0 2
0 1 85 155 -90.2718041392367 5
0 0 22 155 0 0
0 1 8 155 32.7281958607633 5
0 0 42 155 0 1
0 0 71 155 0 3
0 1 18 155 -258.271804139237 5
0 1 37 155 -28.2718041392367 4
0 1 40 155 178.728195860763 5
0 1 61 155 59.7281958607633 2
0 1 9 155 -136.271804139237 5
0 0 16 155 0 1
0 1 25 155 75.7281958607633 2
0 0 87 155 0 3
0 0 60 155 0 0
0 1 35 155 106.728195860763 5
0 1 83 155 -53.2718041392367 4
0 0 52 155 0 1
0 0 4 155 0 0
0 1 27 155 -4.27180413923668 4
0 1 46 155 60.7281958607633 3
0 0 13 155 0 0
0 0 31 155 0 1
0 0 43 156 0 2
0 1 19 156 109.728195860763 1
0 0 27 156 0 2
0 0 23 156 0 5
0 0 15 156 0 3
0 1 14 156 -126.271804139237 2
0 0 91 156 0 3
0 1 88 156 162.728195860763 2
0 0 25 156 0 1
0 0 12 156 0 2
0 0 68 156 0 5
0 1 10 156 -70.2718041392367 0
0 0 62 156 0 5
0 0 49 156 0 3
0 1 6 156 121.728195860763 2
0 1 21 156 -316.271804139237 0
0 1 65 156 -105.271804139237 4
0 1 92 156 -16.2718041392367 1
0 0 50 156 0 1
0 0 57 156 0 1
0 1 16 156 -177.271804139237 2
0 1 79 156 101.728195860763 0
0 1 53 156 -13.2718041392367 5
0 1 66 156 -236.271804139237 4
0 1 86 156 -48.2718041392367 2
0 1 70 156 -166.271804139237 5
0 1 73 156 18.7281958607633 5
0 0 83 156 0 1
0 0 74 156 0 1
0 0 47 156 0 2
0 0 41 156 0 3
0 0 52 156 0 2
0 1 75 156 283.728195860763 4
0 1 46 156 213.728195860763 1
0 0 56 156 0 4
0 1 28 156 -42.2718041392367 2
0 0 69 156 0 1
0 0 17 156 0 4
0 0 82 156 0 1
0 1 39 156 -50.2718041392367 0
0 0 61 156 0 3
0 0 3 156 0 2
0 1 29 156 -82.2718041392367 1
0 1 84 156 -212.271804139237 2
0 0 31 156 0 1
0 0 1 156 0 0
0 0 76 156 0 2
0 1 33 156 292.728195860763 4
0 0 32 156 0 3
0 0 4 156 0 4
0 1 94 156 98.7281958607633 2
0 1 0 156 -51.2718041392367 3
0 0 63 156 0 5
0 0 34 156 0 4
0 0 90 156 0 4
0 1 64 156 38.7281958607633 2
0 0 54 156 0 2
0 1 45 156 220.728195860763 3
0 1 55 156 121.728195860763 0
0 0 9 156 0 2
0 1 58 156 -52.2718041392367 4
0 0 18 156 0 1
0 1 77 156 67.7281958607633 3
0 1 80 156 107.728195860763 3
0 0 89 156 0 0
0 1 78 156 227.728195860763 2
0 0 67 156 0 5
0 1 30 156 46.7281958607633 1
0 1 81 156 62.7281958607633 4
0 0 11 156 0 1
0 1 20 156 208.728195860763 1
0 1 40 156 -226.271804139237 2
0 0 35 156 0 1
0 1 48 156 -34.2718041392367 1
0 1 44 156 189.728195860763 3
0 0 36 156 0 5
0 0 24 156 0 1
0 1 60 156 -250.271804139237 0
0 1 7 156 -116.271804139237 2
0 1 93 156 -35.2718041392367 2
0 0 59 156 0 1
0 1 5 156 -38.2718041392367 1
0 1 51 156 84.7281958607633 2
0 0 38 156 0 3
0 0 2 156 0 1
0 1 85 156 -84.2718041392367 1
0 1 13 156 -177.271804139237 5
0 0 8 156 0 5
0 1 37 156 -93.2718041392367 3
0 0 26 156 0 3
0 1 22 156 107.728195860763 5
0 1 71 156 -138.271804139237 4
0 1 72 156 -12.2718041392367 2
0 1 87 156 -20.2718041392367 4
0 1 42 156 38.7281958607633 1
0 1 86 157 -92.2718041392367 3
0 1 9 157 19.7281958607633 2
0 0 82 157 0 4
0 1 74 157 66.7281958607633 1
0 1 70 157 -19.2718041392367 2
0 1 8 157 -0.271804139236679 4
0 0 28 157 0 1
0 1 32 157 -122.271804139237 5
0 1 53 157 -74.2718041392367 1
0 1 71 157 16.7281958607633 3
0 1 29 157 -49.2718041392367 2
0 1 39 157 3.72819586076332 0
0 1 76 157 33.7281958607633 1
0 1 15 157 103.728195860763 2
0 1 24 157 -28.2718041392367 1
0 0 84 157 0 2
0 1 52 157 53.7281958607633 4
0 1 5 157 10.7281958607633 3
0 0 72 157 0 0
0 1 47 157 259.728195860763 2
0 1 38 157 68.7281958607633 1
0 1 61 157 -193.271804139237 3
0 1 1 157 -93.2718041392367 5
0 0 46 157 0 0
0 0 30 157 0 3
0 0 27 157 0 3
0 1 77 157 70.7281958607633 1
0 1 36 157 180.728195860763 0
0 1 78 157 323.728195860763 2
0 0 85 157 0 0
0 0 83 157 0 4
0 0 48 157 0 0
0 1 19 157 -79.2718041392367 1
0 0 73 157 0 0
0 0 23 157 0 2
0 0 63 157 0 2
0 0 12 157 0 1
0 1 68 157 -170.271804139237 0
0 1 42 157 -45.2718041392367 4
0 1 43 157 111.728195860763 1
0 0 18 157 0 0
0 1 66 157 -94.2718041392367 4
0 0 16 157 0 1
0 1 26 157 128.728195860763 1
0 0 20 157 0 0
0 1 41 157 113.728195860763 2
0 1 34 157 203.728195860763 5
0 0 57 157 0 1
0 1 60 157 98.7281958607633 1
0 0 88 157 0 1
0 0 4 157 0 3
0 0 35 157 0 3
0 0 62 157 0 1
0 1 55 157 181.728195860763 1
0 0 25 157 0 4
0 0 37 157 0 1
0 0 56 157 0 4
0 1 65 157 266.728195860763 4
0 1 79 157 -245.271804139237 2
0 0 50 157 0 3
0 0 81 157 0 4
0 1 45 157 40.7281958607633 3
0 1 91 157 139.728195860763 3
0 0 92 157 0 0
0 0 40 157 0 1
0 1 94 157 -174.271804139237 1
0 1 6 157 -236.271804139237 4
0 0 10 157 0 2
0 0 64 157 0 1
0 0 11 157 0 3
0 0 67 157 0 0
0 0 69 157 0 1
0 0 49 157 0 0
0 0 3 157 0 1
0 0 21 157 0 4
0 0 44 157 0 3
0 1 89 157 -171.271804139237 2
0 1 17 157 -173.271804139237 5
0 1 13 157 108.728195860763 5
0 1 0 157 -20.2718041392367 3
0 0 31 157 0 1
0 0 90 157 0 1
0 0 51 157 0 1
0 1 54 157 -86.2718041392367 3
0 0 14 157 0 0
0 1 80 157 -256.271804139237 5
0 1 93 157 -87.2718041392367 0
0 0 22 157 0 0
0 0 33 157 0 4
0 1 75 157 77.7281958607633 5
0 1 2 157 -93.2718041392367 2
0 0 7 157 0 1
0 0 59 157 0 1
0 0 87 157 0 1
0 0 58 157 0 2
0 1 44 158 -65.2718041392367 3
0 0 50 158 0 1
0 1 74 158 34.7281958607633 5
0 0 32 158 0 1
0 1 12 158 105.728195860763 3
0 0 22 158 0 0
0 0 89 158 0 2
0 0 8 158 0 2
0 0 46 158 0 1
0 1 45 158 159.728195860763 4
0 1 68 158 69.7281958607633 1
0 1 38 158 50.7281958607633 1
0 0 18 158 0 3
0 0 9 158 0 3
0 1 5 158 92.7281958607633 3
0 0 60 158 0 0
0 1 30 158 -262.271804139237 5
0 0 82 158 0 1
0 0 3 158 0 1
0 1 2 158 81.7281958607633 5
0 0 54 158 0 3
0 1 51 158 -157.271804139237 2
0 0 55 158 0 0
0 0 94 158 0 1
0 1 79 158 -31.2718041392367 0
0 0 92 158 0 0
0 0 36 158 0 1
0 1 21 158 153.728195860763 1
0 0 57 158 0 2
0 0 56 158 0 1
0 1 59 158 -106.271804139237 5
0 1 19 158 219.728195860763 2
0 1 80 158 -150.271804139237 3
0 1 7 158 7.72819586076332 4
0 0 11 158 0 3
0 0 31 158 0 2
0 1 20 158 147.728195860763 0
0 1 77 158 279.728195860763 2
0 1 1 158 81.7281958607633 5
0 1 61 158 -97.2718041392367 4
0 1 41 158 -264.271804139237 5
0 0 16 158 0 2
0 0 62 158 0 1
0 1 17 158 -92.2718041392367 5
0 1 27 158 -187.271804139237 5
0 1 73 158 -194.271804139237 5
0 0 15 158 0 1
0 0 37 158 0 2
0 0 52 158 0 2
0 1 72 158 95.7281958607633 0
0 0 43 158 0 2
0 0 69 158 0 2
0 1 58 158 -76.2718041392367 5
0 0 40 158 0 1
0 1 48 158 87.7281958607633 0
0 1 33 158 -143.271804139237 5
0 1 13 158 217.728195860763 1
0 1 23 158 132.728195860763 2
0 1 78 158 -81.2718041392367 1
0 0 34 158 0 4
0 0 49 158 0 2
0 1 91 158 19.7281958607633 3
